Phyag_NZFS3770	Phytophthora_agathidicida
Phyag_NZFS3772	Phytophthora_agathidicida2
Phyal_NZFS4037	Phytophthora_aleatoria
Phyca_10300	Phytophthora_cactorum
Phyca_11-40	Phytophthora_cactorum2
Phyca_12-420	Phytophthora_cactorum3
Phyca_15-13	Phytophthora_cactorum4
Phyca_15-7	Phytophthora_cactorum5
Phyca_17-21	Phytophthora_cactorum6
Phyca_2003-3	Phytophthora_cactorum7
Phyca_4032	Phytophthora_cactorum8
Phyca_4040	Phytophthora_cactorum9
Phyca_62471	Phytophthora_cactorum10
Phyca_NZFS3830	Phytophthora_cactorum11
Phyca_P295	Phytophthora_cactorum12
Phyca_P404	Phytophthora_cactorum13
Phyca_P415	Phytophthora_cactorum14
Phyca_P416	Phytophthora_cactorum15
Phyca_P421	Phytophthora_cactorum16
Phyca_PC13-15	Phytophthora_cactorum17
Phyca_R36-14	Phytophthora_cactorum18
Phyca_CBS114087	Phytophthora_cambivora
Phyca_CPV-219	Phytophthora_capsici
Phyca_CPV-262	Phytophthora_capsici2
Phyca_CPV-267	Phytophthora_capsici3
Phyca_CPV-270	Phytophthora_capsici4
Phyca_CPV-277	Phytophthora_capsici5
Phyca_CPV-302	Phytophthora_capsici6
Phyca_JHAI1-7	Phytophthora_capsici7
Phyca_KPC-7	Phytophthora_capsici8
Phyca_LT1534-B	Phytophthora_capsici9
Phyca_MY-1	Phytophthora_capsici10
Phych_P17-99	Phytophthora_chlamydospora
Phyci_DU054	Phytophthora_cinnamomi
Phyci_GKB4	Phytophthora_cinnamomi2
Phyci_MP94-48	Phytophthora_cinnamomi3
Phyci_NZFS3750	Phytophthora_cinnamomi4
Phyci_WA94.26	Phytophthora_cinnamomi5
Phyco_7290	Phytophthora_colocasiae
Phycr_CBS418.71	Phytophthora_cryptogea
Phyfr_A4	Phytophthora_fragariae
Phyfr_BC-1	Phytophthora_fragariae2
Phyfr_BC-23	Phytophthora_fragariae3
Phyfr_CBS209.46	Phytophthora_fragariae4
Phyfr_CBS309.62	Phytophthora_fragariae5
Phyfr_NOV-27	Phytophthora_fragariae6
Phyfr_NOV-5	Phytophthora_fragariae7
Phyfr_NOV-71	Phytophthora_fragariae8
Phyfr_NOV-77	Phytophthora_fragariae9
Phyfr_ONT-3	Phytophthora_fragariae10
Phyfr_SCRP245	Phytophthora_fragariae11
Phygo_P17-128	Phytophthora_gonapodyides
Phyid_SCRP370	Phytophthora_idaei
Phyid_SCRP371	Phytophthora_idaei2
Phyid_SCRP376	Phytophthora_idaei3
Phyin_KR_2_A2	Phytophthora_infestans
Phyin_T30-4	Phytophthora_infestans_T30-4
Phyke_CBS122049	Phytophthora_kernoviae
Phyke_Chile1	Phytophthora_kernoviae2
Phyke_Chile2	Phytophthora_kernoviae3
Phyke_Chile4	Phytophthora_kernoviae4
Phyke_Chile6	Phytophthora_kernoviae5
Phyke_Chile7	Phytophthora_kernoviae6
Phyke_NZFS2646	Phytophthora_kernoviae7
Phyke_NZFS3630	Phytophthora_kernoviae8
Phyke_00238_432	Phytophthora_kernoviae_00238/432
Phyke_00629_1	Phytophthora_kernoviae_00629/1
Phyke_00844_4	Phytophthora_kernoviae_00844/4
Phyla_CBS168.42	Phytophthora_lateralis
Phyla_SMSTG	Phytophthora_lateralis2
Phyla_MPF4	Phytophthora_lateralis_MPF4
Phyla_MPF6	Phytophthora_lateralis_MPF6
Phyla_SMST21	Phytophthora_lateralis_SMST21
Phyli_SHS3	Phytophthora_litchii
Phyme_zdho120	Phytophthora_megakarya
Phymu_NZFS3378	Phytophthora_multivora
Phymu_NZFS3448	Phytophthora_multivora2
Phyni_JM01	Phytophthora_nicotianae
Phyni_race0	Phytophthora_nicotianae2
Phyni_race1	Phytophthora_nicotianae3
Phypa_B4PPRK_Kuching_Sarawak	Phytophthora_palmivora
Phypa_var.palmivora_sbr112.9	Phytophthora_palmivora_var._palmivora
Phypa_CHvinca01	Phytophthora_parasitica
Phypa_CJ02B3	Phytophthora_parasitica2
Phypa_CJ05E6	Phytophthora_parasitica3
Phypa_IAC_01_95	Phytophthora_parasitica4
Phypa_INRA-310	Phytophthora_parasitica_INRA-310
Phypi_CBS122922	Phytophthora_pinifolia
Phypi	Phytophthora_pisi
Phypl_AV1007	Phytophthora_plurivora
Phypl_LC9-1	Phytophthora_pluvialis
Phypl_NZFS3000	Phytophthora_pluvialis2
Phyps_PR13-731	Phytophthora_pseudosyringae
Phyra_CC1011	Phytophthora_ramorum
Phyra_CDFA1418886	Phytophthora_ramorum2
Phyra_EU12275	Phytophthora_ramorum3
Phyra_EU1CC1008	Phytophthora_ramorum4
Phyra_EU1CC1033	Phytophthora_ramorum5
Phyra_EU1CC1048	Phytophthora_ramorum6
Phyra_EU1CC12475	Phytophthora_ramorum7
Phyra_EU1CC14654	Phytophthora_ramorum8
Phyra_EU1CC2168	Phytophthora_ramorum9
Phyra_EU1CC2176	Phytophthora_ramorum10
Phyra_EU1CC2184	Phytophthora_ramorum11
Phyra_EU1CC2186	Phytophthora_ramorum12
Phyra_EU1CC2187	Phytophthora_ramorum13
Phyra_EU2_996_3	Phytophthora_ramorum14
Phyra_EU2_SOD58_12	Phytophthora_ramorum15
Phyra_EU2SOD136_11	Phytophthora_ramorum16
Phyra_EU2SOD158_11	Phytophthora_ramorum17
Phyra_EU2SOD169_11	Phytophthora_ramorum18
Phyra_EU2SOD22_12	Phytophthora_ramorum19
Phyra_EU2SOD69_12	Phytophthora_ramorum20
Phyra_EU2SODL51	Phytophthora_ramorum21
Phyra_Pr102	Phytophthora_ramorum22
Phyra_Pr102-2018	Phytophthora_ramorum23
Phyru_CBS109.892	Phytophthora_rubi
Phyru_pd0101050015038	Phytophthora_rubi2
Phyru_SCRP249	Phytophthora_rubi3
Phyru_SCRP324	Phytophthora_rubi4
Phyru_SCRP333	Phytophthora_rubi5
Physo_P6497	Phytophthora_sojae
Physy_BL57G	Phytophthora_syringae
Phyta_toNZFS3642	Phytophthora_taxon_totara
Phyta_toNZFS3727	Phytophthora_taxon_totara2
Phyxa	Phytophthora_x_alni
Phybo_SCRP23	Phytophthora_boehmeriae
Phyps_SCRP734	Phytophthora_pseudosyringae2
